,Spectrogram,Local_File_Path,Pitch,Note,Octave
1665,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-F2-ff-2c-N.wav,F2,F,2
1666,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-F2-ff-3c-N.wav,F2,F,2
1667,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-F2-ff-4c-T12u.wav,F2,F,2
1668,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-F#2-ff-2c-N.wav,F#2,F#,2
1669,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-F#2-ff-3c-N.wav,F#2,F#,2
1670,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-F#2-ff-4c-T31u.wav,F#2,F#,2
1671,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-G2-ff-1c-N.wav,G2,G,2
1672,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-G2-ff-2c-N.wav,G2,G,2
1673,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-G2-ff-3c-N.wav,G2,G,2
1674,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-G2-ff-4c-N.wav,G2,G,2
1675,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-G#2-ff-1c-N.wav,G#2,G#,2
1676,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-G#2-ff-2c-N.wav,G#2,G#,2
1677,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-G#2-ff-3c-T30u.wav,G#2,G#,2
1678,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-G#2-ff-4c-T28u.wav,G#2,G#,2
1679,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-A2-ff-1c-R100d.wav,A2,A,2
1680,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-A2-ff-2c-N.wav,A2,A,2
1681,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-A2-ff-3c-N.wav,A2,A,2
1682,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-A2-ff-4c-T17u.wav,A2,A,2
1683,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-A#2-ff-1c-N.wav,A#2,A#,2
1684,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-A#2-ff-2c-T14u.wav,A#2,A#,2
1685,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-A#2-ff-3c-T13u.wav,A#2,A#,2
1686,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-A#2-ff-4c-T21u.wav,A#2,A#,2
1687,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-B2-ff-1c-N.wav,B2,B,2
1688,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-B2-ff-2c-N.wav,B2,B,2
1689,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-B2-ff-3c-T17u.wav,B2,B,2
1690,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-B2-ff-4c-T25u.wav,B2,B,2
1691,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-C3-ff-1c-N.wav,C3,C,3
1692,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-C3-ff-2c-T13u.wav,C3,C,3
1693,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-C3-ff-3c-N.wav,C3,C,3
1694,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-C3-ff-4c-T14u.wav,C3,C,3
1695,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-C#3-ff-1c-N.wav,C#3,C#,3
1696,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-C#3-ff-2c-N.wav,C#3,C#,3
1697,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-C#3-ff-3c-T20u.wav,C#3,C#,3
1698,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-C#3-ff-4c-N.wav,C#3,C#,3
1699,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-D3-ff-1c-N.wav,D3,D,3
1700,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-D3-ff-2c-N.wav,D3,D,3
1701,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-D3-ff-3c-N.wav,D3,D,3
1702,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-D3-ff-4c-T31u.wav,D3,D,3
1703,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-D#3-ff-1c-T11u.wav,D#3,D#,3
1704,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-D#3-ff-2c-N.wav,D#3,D#,3
1705,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-D#3-ff-3c-N.wav,D#3,D#,3
1706,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-D#3-ff-4c-T31u.wav,D#3,D#,3
1707,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-E3-ff-1c-T12u.wav,E3,E,3
1708,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-E3-ff-2c-T16u.wav,E3,E,3
1709,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-E3-ff-3c-T17d.wav,E3,E,3
1710,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-F3-ff-1c-N.wav,F3,F,3
1711,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-F3-ff-2c-T12u.wav,F3,F,3
1712,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-F3-ff-3c-N.wav,F3,F,3
1713,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-F#3-ff-1c-N.wav,F#3,F#,3
1714,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-F#3-ff-2c-T19u.wav,F#3,F#,3
1715,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-F#3-ff-3c-T10u.wav,F#3,F#,3
1716,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-G3-ff-1c-N.wav,G3,G,3
1717,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-G3-ff-2c-T22u.wav,G3,G,3
1718,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-G3-ff-3c-T16u.wav,G3,G,3
1719,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-G#3-ff-1c-T11u.wav,G#3,G#,3
1720,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-G#3-ff-2c-T13u.wav,G#3,G#,3
1721,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-G#3-ff-3c-N.wav,G#3,G#,3
1722,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-A3-ff-1c-N.wav,A3,A,3
1723,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-A3-ff-2c-N.wav,A3,A,3
1724,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-A#3-ff-1c-N.wav,A#3,A#,3
1725,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-A#3-ff-2c-N.wav,A#3,A#,3
1726,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-B3-ff-1c-N.wav,B3,B,3
1727,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-B3-ff-2c-N.wav,B3,B,3
1728,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-C4-ff-1c-N.wav,C4,C,4
1729,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-C4-ff-2c-T20u.wav,C4,C,4
1730,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",/Users/monglels/Desktop/TinySOL/Strings/Contrabass/ordinario/Cb-ord-C#4-ff-1c-T22u.wav,C#4,C#,4
